"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08"
20224064734,"01",NA,NA,NA,NA,NA,"0002700000"
20224064740,"01",NA,NA,"0029700000",NA,NA,"0001800000"
20206057929,"01",NA,NA,NA,NA,NA,"0025000000"
20215061132,"01",NA,NA,NA,NA,NA,"0002000000"
20206057937,"01","0110452850",NA,NA,NA,NA,NA
20206057934,"01",NA,NA,NA,NA,NA,"0000900000"
20210059935,"01","0213500000",NA,NA,NA,NA,"0002500000"
20223064326,"01",NA,NA,NA,NA,NA,"0002300000"
20223064333,"01",NA,NA,NA,NA,NA,"0038200000"
20223064337,"01",NA,NA,NA,NA,NA,"0018000000"
20223064340,"01",NA,NA,"0102000000",NA,NA,"0087000000"
20216061540,"01",NA,NA,NA,"0099475000",NA,NA
20216061531,"01",NA,NA,NA,NA,NA,"0002400000"
20216061534,"01","0097860000",NA,NA,NA,NA,NA
20216061529,"01",NA,NA,NA,NA,NA,"0230000000"
20216061537,"01","0294780000",NA,NA,NA,NA,NA
20202055526,"01",NA,NA,NA,"0017000000",NA,"0016000000"
20202055537,"01","0127750000",NA,NA,NA,NA,NA
20219062729,"01",NA,NA,NA,NA,NA,"0001500000"
20202055540,"01",NA,NA,NA,NA,NA,"0013500000"
20210059940,"01",NA,NA,NA,NA,NA,"0001500000"
20223064334,"01",NA,NA,"0004375000",NA,NA,"0000800000"
20219062734,"01",NA,NA,NA,NA,NA,"0004000000"
20202055529,"01",NA,NA,NA,NA,NA,"0000700000"
20202055532,"01",NA,NA,NA,NA,NA,"0001300000"
20202055534,"01",NA,NA,NA,NA,NA,"0001200000"
20201054740,"01",NA,NA,NA,NA,NA,"0000800000"
20201054737,"01",NA,NA,NA,NA,NA,"0000500000"
20201054725,"01",NA,NA,NA,NA,NA,"0001000000"
20201054729,"01",NA,NA,NA,NA,NA,"0011000000"
20202055937,"01",NA,NA,NA,NA,NA,"0020000000"
20202055934,"01",NA,NA,NA,NA,NA,"0120000000"
20202055928,"01",NA,NA,NA,NA,NA,"0010000000"
20202055932,"01",NA,NA,NA,NA,NA,"0050000000"
20202055940,"01",NA,NA,NA,NA,NA,"0001500000"
20202055925,"01","0230305000",NA,NA,NA,NA,"0360000000"
20221063529,"01",NA,NA,NA,NA,NA,"0020000000"
