"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08"
10218051928,"01",NA,NA,NA,NA,NA,"0045000000"
10322075129,"01","0","0","0025000000","0","0","0002000000"
10322075138,"01","0","0","0","0","0","0016000000"
10310072334,"01","0","0","0","0","0","0120000000"
10310072334,"03","0","0","0","0006000000","0","0"
10316073938,"01","0","0","0","0","0","0018000000"
10316073941,"01","0","0","0","0006000000","0","0050000000"
10303070341,"01","0116400000","0","0","0","0","0"
10302065541,"01","0","0","0","0","0","0110000000"
10302065538,"01","0","0","0035000000","0012000000","0","0030000000"
10302065526,"02","0","0","0","0","0003000000","0"
10303070334,"01","00","0","0","0006000000","0","0"
10302065527,"02","0","0","0","0","0","0001000000"
10316073932,"01","0","0","0020000000","0","0","0005000000"
10302065532,"01","0","0050000000","0","0","0","0"
10302065532,"02","0","0","0","0","0","0010000000"
10316073926,"01","0","0","0","0","0","0060000000"
10322075136,"01","0","0","0","0","0","0005000000"
10316073936,"01","0","0","0043200000","0","0","0"
10303069141,"01","0084600000","0","0","0","0","0001000000"
10303069126,"03","0","0","0150000000","0","0","0"
10303069134,"01","0","0","0008400000","0","0","0"
10303069138,"01","0","0","0","0","0","0006000000"
10311072729,"01","0","0","0","0005400000","0","0020000000"
10311072738,"01","0","0","0072000000","0","0","0005000000"
10311072728,"02","0","0","0","0","0","0003000000"
10302065534,"01","0","0","0","0007200000","0","0"
10302065534,"03","0","0","0","0","0","0036000000"
10311072732,"01","0","0","0","0","0","0020000000"
10303069541,"01","0","0","0","0006500000","0","0025000000"
10305071134,"01","0127300000","0","0","0","0","0"
10305071141,"01","0","0024000000","0","0","0","0"
10303070738,"01","0","0","0035000000","0","0","0"
10303070738,"02","0","0","0","0","0","0010000000"
10303070741,"01","0","0","0","0","0","0168000000"
10312073129,"01","0121700000","0036000000","0","0","0","0"
10312073135,"02","0","0","0","0","0008000000","0"
10312073132,"01","0","0","0","0","0","0060000000"
10312073138,"01","0097700000","0","0","0","0","0"
10303067938,"01","0240000000","0","0","0","0","0"
10303067928,"01","0036000000","0300000000","0","0","0","0"
10303067927,"01","0300000000","0","0","0","0","0"
10303067931,"01","0","0096000000","0","0","0","0"
10303067941,"01","0187000000","0","0024000000","0","0","0"
10312073126,"01","0","0","0","0","0","0026000000"
10303069530,"01","0110000000","0","0","0","0","0"
10305071138,"03","0","0","0","0","0","0005000000"
10303069531,"01","0247600000","0","0","0","0","0"
10303070726,"01","0139660000","0","0","0","0","0"
10303070726,"02","0091660000","0","0","0","0","0"
10319074338,"01","0","0060000000","0","0","0","0"
10319074329,"01","0080000000","0","0","0","0","0"
10319074328,"01","0","0072000000","0150000000","0","0","0"
10307071926,"01","0054000000","0","0060000000","0","0","0"
10307071933,"01","0","0","0","0","0","0050000000"
10303068334,"01","0247000000","0","0","0","0","0003000000"
10303068327,"01","0045000000","0","0","0","0","0"
10303068327,"03","0","0","0006160000","0","0","0"
10303066727,"01","0","0","0","0","0","0120000000"
10306071538,"02","0","0","0","0","0","0003000000"
10325075535,"01","0003000000","0","0","0006000000","0","0040000000"
10307071929,"01","0","0072000000","0","0","0","0"
10307071929,"02","0","0054000000","0","0","0","0"
10306071541,"01","0","0","0012320000","0","0050000000","0"
10306071532,"01","0175700000","0","0","0","0","0"
10303067130,"01","0","0400000000","0","0","0","0"
10303067130,"03","0110000000","0","0","0","0","0"
10303067133,"01","0187000000","0168000000","0","0","0","0"
10303067133,"02","0187000000","0","0","0","0","0"
10303070736,"01","0","0120000000","0040000000","0","0","0030000000"
10303067128,"01","0","0","0662000000","0","0","0"
10303067128,"03","0","0","0","0","0017000000","0"
10321074738,"01","0199000000","0084000000","0","0","0","0"
10321074738,"02","0","0","0015000000","0","0","0"
10321074728,"01","0","0044000000","0","0","0","0"
10321074735,"01","0","0","0","0","0","0030000000"
10321074741,"01","0","0108000000","0","0","0","0"
10303065932,"01","0","0","0","0","0","0020000000"
10303065941,"01","0","0","0","0008400000","0005000000","0"
10303065938,"01","0","0","0006360000","0","0","0"
10303068729,"01","0300000000","0","0","0","0","0"
10303068727,"02","0212000000","0","0","0","0","0"
10303069928,"01","0329000000","0","0","0","0","0"
10303069929,"01","0175000000","0","0003360000","0","0","0"
10314073536,"01","0175400000","0","0","0","0","0"
10314073534,"01","0","0","0","0","0","0250000000"
10303068735,"01","0","0","0","0","0","0026000000"
10303065935,"01","0","0","0110400000","0","0","0"
