"ADDRESS","COL01","COL02","COL03","COL04","COL05","COL06","COL07","COL08","COL09","COL10","COL11","COL12","COL13"
"001081071","02",1,"9211","0111",3,0,4e+05,0,4e+05,0,0,0,4e+05
"001021009","02",1,"9211","0111",3,0,1e+06,0,1e+06,0,0,0,1e+06
"001051027","01",2,"8332","2695",3,1200000,3600000,1200000,3600000,0,0,1200000,3600000
"001051027","01",2,"8332","2695",3,1e+06,12650000,930000,11160000,0,650000,930000,11810000
"001151115","01",1,"7422","2022",3,0,1e+06,0,1e+06,0,0,0,1e+06
"001011004","01",1,"1229","8010",1,2280000,28360000,1991800,23901600,0,1e+06,1991800,24901600
"001111090","01",1,"9211","0111",3,0,1500000,0,1500000,0,0,0,1500000
"001111090","01",1,"9211","7522",3,1350000,2700000,1350000,2700000,0,0,1350000,2700000
"001151112","02",1,"9211","0111",3,1e+06,1500000,1e+06,1500000,0,0,1e+06,1500000
"001151112","03",1,"9211","0111",3,3e+05,8e+05,3e+05,8e+05,0,0,3e+05,8e+05
"001151112","04",1,"9211","0111",3,3e+05,6e+05,3e+05,6e+05,0,0,3e+05,6e+05
"001051037","01",1,"8111","2699",3,1500000,19850000,1255500,15066000,0,1850000,1255500,16916000
"001041024","02",1,"7136","4100",1,350000,1050000,350000,1050000,0,0,350000,1050000
"001041025","03",1,"9314","4521",3,0,7200000,0,7200000,0,0,0,7200000
"001091076","03",1,"7231","5020",3,4e+05,5e+06,4e+05,4800000,0,2e+05,4e+05,5e+06
"001051038","01",1,"3435","8511",1,1500000,1.9e+07,1255500,15066000,0,1e+06,1255500,16066000
